Id,PostTypeId,ParentId,CreationDate,Score,OwnerUserId,OwnerDisplayName,Title,Tags,AnswerCount,CommentCount
"14745022","1","","2013-02-07 06:30:11","1","2049102","","Pandas DataFrame, how do i split a column into two","<python><data.frame><pandas>","1","1"
"14298447","1","","2013-01-12 22:10:47","2","1642513","","Combine date column and time column into index in pandas data frame","<python><pandas>","1","1"
"14300137","1","","2013-01-13 02:38:30","5","248237","","making matplotlib scatter plots from dataframes in Python's pandas","<python><matplotlib><plot><data.frame><pandas>","1","1"
"14323299","1","","2013-01-14 17:16:21","1","1911092","","Subset a DF in Pandas Python","<python><pandas>","1","2"
"14327664","1","","2013-01-14 22:08:51","1","1915862","","missing values using pandas.rolling_mean","<python><pandas>","2",""
"14331891","1","","2013-01-15 05:55:04","0","1072888","","Duplicate column Pandas dataframe slice issue","<pandas>","1",""
"14349055","1","","2013-01-15 23:45:53","27","248237","","making matplotlib graphs look like R by default?","<python><r><matplotlib><plot><pandas>","4","4"
"14356577","1","","2013-01-16 10:46:55","3","423805","","RMagic, IPython and Summary Information","<pandas><ipython><rpy2><ipython-notebook>","1","4"
"14358567","1","","2013-01-16 12:31:42","1","283649","","Finding consecutive segments in a pandas data frame","<python><pandas>","2",""
"14360261","1","","2013-01-16 14:07:34","2","544059","","How can I efficiently combine two time series to alternate?","<python><pandas><time-series>","1",""
"14405975","1","","2013-01-18 19:14:12","1","1524634","","How do I do a SQL style disjoint or set difference on two Pandas DataFrame objects?","<python><pandas>","1",""
"14422976","1","","2013-01-20 08:48:56","3","1994194","","Python3.3_ImportError: cannot import name hashtable?","<python-3.x><pandas>","2","1"
"14531544","1","","2013-01-25 22:46:38","0","1321181","","Matplotlib in IPython + Pandas: ImportError Symbol not found: _png_create_info_struct","<python><osx><matplotlib><pandas><ipython>","1","7"
"14539992","1","","2013-01-26 18:15:35","3","546624","","Pandas Drop Rows Outside of Time Range","<python><pandas>","1",""
"14568070","1","","2013-01-28 17:51:55","2","1644251","","Pandas installation on Mac OS X: ImportError (cannot import name hashtable)","<python><hashtable><pandas><cython><importerror>","1","2"
"14583576","1","","2013-01-29 13:02:37","0","1563867","","Sorting panda DataFrames based on criteria","<python><pandas>","1","7"
"14591855","1","","2013-01-29 20:41:42","2","1911092","","pandas HDFStore - how to reopen?","<python><pandas>","","6"
"14623935","1","","2013-01-31 10:48:43","1","2028710","","Pandas DataFrame - Calculated Column based on subset of Columns","<data.frame><pandas><computed-columns>","1",""
"14639551","1","","2013-02-01 04:05:58","0","680232","","Join pandas series while keeping new indices","<python><pandas>","1",""
"14646336","1","","2013-02-01 12:29:00","2","220120","","Pandas - grouping intra day timeseries by date","<python><numpy><pandas><time-series>","2",""
"14655172","1","","2013-02-01 21:16:52","3","1984745","","How do I efficiently combine similar dataframes in Pandas into one giant dataframe","<python><pandas><time-series>","2",""
"14665828","1","","2013-02-02 19:52:18","1","1478684","","How can I select a certain value based on 2(or more) other values in a pandas dataframe","<python><pandas>","1",""
"14684088","1","","2013-02-04 09:47:36","-3","1915817","","statistical analysis (ARIMA, VAR) Pandas, R","<python><r><statistics><pandas><time-series>","1","1"
"14715255","1","","2013-02-05 19:22:12","1","660664","","python pandas: diff by user in a DataFrame containing multiple users","<python><pandas>","1","1"
"14737566","1","","2013-02-06 19:52:50","0","860991","","pandas performance issue - need help to optimize","<python><pandas>","1","2"
"14751165","1","","2013-02-07 12:30:10","0","860991","","Using MultiIndex on DataFrame","<python><pandas>","1","5"
"14755116","1","","2013-02-07 15:43:37","6","2051311","","Implement a classic martingale using Python and Pandas","<python><numpy><pandas>","2",""
"14837844","1","","2013-02-12 17:04:47","3","1534504","","How to implement my own describe() function to use in resample()","<python><pandas>","1","2"
"14868329","1","","2013-02-14 05:26:43","2","955284","","pandas reindex a dataframe with duplicate keys","<python><pandas><reindex>","1","5"
"14892748","1","","2013-02-15 10:31:31","0","283649","","associating entries from one pandas data frame to a second one based on time","<python><pandas>","1",""
"14897833","1","","2013-02-15 15:23:23","0","1843099","","save pandas' to_html' as a file","<python><pandas>","2",""
"14907364","1","","2013-02-16 05:40:53","3","1569058","","python pandas transform timeseries into multiple column DataFrame","<python><data.frame><group><pandas>","1",""
"14125428","1","","2013-01-02 16:20:20","0","1642513","","How to apply quantile to pandas groupby object?","<python><pandas>","1","1"
"14199168","1","","2013-01-07 15:42:28","7","248237","","Combinatorial explosion while merging dataframes in pandas","<python><numpy><scipy><pandas>","2","12"
"14217581","1","","2013-01-08 14:51:01","2","1937003","","python pandas csv exporting","<python><csv><pandas><exporting>","1","4"
"14224172","1","","2013-01-08 21:16:05","2","1572508","","Equality in Pandas DataFrames - Column Order Matters?","<python><pandas>","1","2"
"14235487","1","","2013-01-09 12:45:02","1","182172","","How to do a series of series in pandas","<python><pandas>","1","4"
"14237749","1","","2013-01-09 14:44:49","1","1915862","","pandas.read_csv() strange behavior for empty (default) values","<python><csv><pandas>","2","2"
"14246817","1","","2013-01-09 21:27:11","4","1649635","","python pandas custom agg function","<python><numpy><pandas>","1",""
"14256839","1","","2013-01-10 11:24:43","2","183054","","Python pandas read_table converts zero to NaN","<python><pandas>","2","3"
"14263560","1","","2013-01-10 17:19:25","0","680232","","dataframe.to_html does not create hyperlinks","<python><pandas>","1","1"
"14268179","1","","2013-01-10 22:10:00","1","1945648","","Weirdness in Pandas.Series.map function for a TimeStamp series","<python-2.7><pandas>","","2"
"14276661","1","","2013-01-11 10:56:57","0","1860757","","Python pandas: read file skipping commented","<python><io><pandas>","2","1"
"14295531","1","","2013-01-12 16:51:06","3","190894","","pandas fancy indexing and merging back","<python><pandas>","1",""
"14300768","1","","2013-01-13 04:50:56","3","1427416","","pandas rolling computation with window based on values instead of counts","<python><pandas>","2",""
"14363640","1","","2013-01-16 16:57:30","3","344160","","Python Pandas - Deleting multiple series from a data frame in one command","<python><pandas>","2",""
"14380371","1","","2013-01-17 13:40:24","4","1898534","","Export a LaTeX table from pandas DataFrame","<python><latex><data.frame><pandas>","2","0"
"14386897","1","","2013-01-17 19:46:05","4","1649635","","Pandas groupby size ""count"" intermittent under-count","<pandas>","1","4"
"14416660","1","","2013-01-19 17:04:02","2","1993029","","pandas dataframe row change type","<python><parsing><pandas><floating-accuracy>","2","3"
"14438295","1","","2013-01-21 12:08:58","0","1563867","","Ignore First Row in DataFrame CSVread","<python><pandas>","1","3"
"14444916","1","","2013-01-21 18:26:31","1","1937003","","Pandas obtain share from DataFrame","<data.frame><grouping><pandas>","1",""
"14449367","1","","2013-01-22 00:00:38","3","442158","","Listing elements vs dataframe description When happens when?","<python><pandas>","1",""
"14506583","1","","2013-01-24 16:54:14","0","1569815","","Suppress output of object when plotting in ipython","<pandas><ipython>","1",""
"14513006","1","","2013-01-24 23:51:14","4","1843099","","How to plot specified data in thick line","<python><matplotlib><pandas>","1",""
"14515239","1","","2013-01-25 04:15:00","6","142240","","Transforming financial data from postgres to pandas dataframe for use with Zipline","<python><pandas><etl><zipline>","1",""
"14542145","1","","2013-01-26 22:18:34","2","142240","","Reductions down a column in Pandas","<python><pandas>","2","2"
"14569223","1","","2013-01-28 19:03:20","4","2019264","","TimeGrouper, pandas","<group-by><data.frame><pandas>","1","2"
"14575129","1","","2013-01-29 03:20:30","2","1625012","","Pandas Histogram - y axis in time","<matplotlib><pandas><histogram>","1","6"
"14586608","1","","2013-01-29 15:39:16","2","1552041","","Pandas DataFrame to SqlLite","<python><sqlite><pandas>","1","2"
"14697124","1","","2013-02-04 22:43:08","0","1304147","","Averaging values across rows and columns conditional on values in other columns with pandas","<python><pandas>","1",""
"14724276","1","","2013-02-06 08:08:23","0","218900","","Pandas: Speed up filtering by creating index?","<python><pandas>","2","1"
"14742893","1","","2013-02-07 03:13:31","2","529690","","Matlab - Interpolation Function","<python><matlab><data><gps><pandas>","5",""
"14838945","1","","2013-02-12 18:09:58","2","559827","","How to drop columns by criteria?","<python><pandas>","2","1"
"14869012","1","","2013-02-14 06:30:30","4","822064","","Complex Filtering of DataFrame","<python><pandas>","2",""
"14900785","1","","2013-02-15 18:10:47","2","250839","","Inner join with MultiIndex fails if no overlap","<python><pandas>","2",""
"14940948","1","","2013-02-18 16:33:35","1","687739","","Using pandas.ols on multiple dependent variables at once","<pandas><time-series>","1","1"
"14235984","1","","2013-01-09 13:12:41","1","1937003","","Export many small DataFrames to a single Excel worksheet","<python><excel><export><pandas>","2","0"
"14281644","1","","2013-01-11 15:46:01","0","3917","","How do I turn a row into a map?","<pandas>","1","2"
"14287903","1","","2013-01-11 22:46:25","2","26002","","How do you make plotting two pandas Series in the same ipython notebook cell use different colors automatically?","<pandas><ipython-notebook>","2","1"
"14297959","1","","2013-01-12 21:07:30","1","1910424","","usecols with parse_dates and names","<python><pandas>","1","1"
"14301913","1","","2013-01-13 08:36:21","1","386279","","Convert pandas group by object to multi-indexed Dataframe","<python><group-by><data.frame><pandas><multi-index>","1",""
"14304506","1","","2013-01-13 14:37:13","0","423805","","Pandas Group Example Errors","<pandas>","1","1"
"14308512","1","","2013-01-13 21:43:15","2","1915862","","How to abbreviate xtick labels years to 2 digits in a matplotlib plot","<python><matplotlib><pandas>","1","1"
"14345739","1","","2013-01-15 19:54:38","1","1819380","","Replacing part of string in python pandas dataframe","<python><csv><pandas>","1",""
"14386117","1","","2013-01-17 18:56:14","1","1583083","","How to look back at previous rows from within Pandas dataframe function call?","<python><data.frame><pandas><algorithmic-trading><quantitative-finance>","1",""
"14390224","1","","2013-01-17 23:48:24","5","458429","","Reshape of pandas series?","<numpy><pandas>","2","2"
"14430263","1","","2013-01-20 22:52:33","2","1661173","","creating subclass form class returning pandas dataFrame","<python><inheritance><pandas>","1",""
"14447925","1","","2013-01-21 21:54:04","1","1784454","","Iterating and Writing Panda Dataframe NaNs back to MySQL","<python><mysql><iteration><pandas>","1","1"
"14455746","1","","2013-01-22 09:55:52","2","1795245","","Access value by location in sorted panda series with integer index","<python><pandas><series>","2",""
"14471120","1","","2013-01-23 01:36:39","0","1479269","","Change Int64Index to Index and dtype=int64 to dtype=object","<python><pandas><xlwt>","1","3"
"14487562","1","","2013-01-23 19:14:55","1","1795245","","Drop row in Panda Series and clean up index","<python><pandas><series>","2",""
"14513339","1","","2013-01-25 00:26:24","1","1591487","","Date is not displayed correctly when plot pandas dataframe","<matplotlib><data.frame><pandas>","1",""
"14567210","1","","2013-01-28 17:02:27","2","1992696","","How to perform functions over groupby results in pandas in python?","<python><csv><pandas>","1","1"
"14650341","1","","2013-02-01 16:07:53","0","1988295","","boolean mask in pandas panel","<python><panel><pandas><mask>","1","3"
"14663004","1","","2013-02-02 14:40:31","1","1072888","","How to get the last n row of pandas dataframe?","<pandas>","2","3"
"14692982","1","","2013-02-04 18:22:28","1","1911092","","How to create a separate tracking column based on dates?","<python><pandas>","1",""
"14695309","1","","2013-02-04 20:44:55","3","1638871","","Conversion from numpy.datetime64 to pandas.tslib.Timestamp bug?","<python><numpy><python-2.7><timestamp><pandas>","1","8"
"14714181","1","","2013-02-05 18:17:37","1","1257953","","Conditional Logic on Pandas DataFrame","<python><pandas>","3","2"
"14718643","1","","2013-02-05 23:03:49","0","1818608","","Pandas undocumented DataFrame.keys() method","<python><dictionary><data.frame><pandas><data-analysis>","1","3"
"14766155","1","","2013-02-08 05:16:25","1","1911866","","Pandas AssertionError: Must be mixed type DataFrame","<csv><import><pandas>","1","3"
"14775068","1","","2013-02-08 14:46:31","2","1911866","","How to apply linregress in Pandas bygroup","<python><pandas>","1",""
"14808106","1","","2013-02-11 08:06:44","2","997406","","Dictionary where list is value as dataframe","<python><pandas>","1","2"
"14859085","1","","2013-02-13 17:13:47","2","2069099","","Reading from file a hierarchical ascii table using Pandas","<python><pandas><hierarchical>","1",""
"14885895","1","","2013-02-14 23:23:12","3","983191","","Color by Column Values in Matplotlib","<matplotlib><pandas>","2",""
"14897100","1","","2013-02-15 14:42:40","2","359679","","Create multiple columns in pandas aggregation function","<python><pandas><time-series>","1",""
"14940743","1","","2013-02-18 16:22:38","1","283296","","Selecting/Excluding sets of columns in Panda","<python><pandas>","1",""
"14957116","1","","2013-02-19 12:07:28","1","559827","","How to split a dataframe according to a boolean criterion?","<pandas>","1",""
"14488697","1","","2013-01-23 20:23:47","2","1827356","","Pandas read_csv failing on columns with null characters","<python><pandas>","1","3"
"14497777","1","","2013-01-24 09:22:11","1","1579844","","Vectorized method to sync two arrays","<numpy><pandas><vectorization>","2","2"
"14536747","1","","2013-01-26 12:04:50","0","1414455","","Eigenvalues of masked array (NumPy)","<python><numpy><scipy><pandas>","","2"
"14573453","1","","2013-01-28 23:58:44","1","1591487","","rearrange python pandas dataframe","<python><data.frame><pandas>","1",""
"14580684","1","","2013-01-29 10:25:46","2","1583083","","How to grab matplotlib plot as html in ipython notebook?","<python><matplotlib><pandas><ipython-notebook>","1","7"
"14602739","1","","2013-01-30 11:19:21","1","1627810","","Creating of new columns in pandas.DataFrame using apply() function","<python><pandas>","2",""
"14671345","1","","2013-02-03 10:04:03","1","1569058","","Python pandas, how to truncate DatetimeIndex and fill missing data only in certain interval","<python><datetime><data.frame><pandas><truncate>","1",""
"14673394","1","","2013-02-03 14:14:50","2","1569058","","python pandas extract unique dates from time series","<python><datetime><data.frame><pandas><time-series>","2",""
"14712434","1","","2013-02-05 16:39:58","0","636587","","Pandas vectorized string methods, named capture","<python><regex><pandas>","1","2"
"14719018","1","","2013-02-05 23:39:11","1","660664","","python pandas: How to calculate elapsed time between spans?","<python><pandas><time-series>","1",""
"14729082","1","","2013-02-06 12:26:32","1","1911092","","NumericType Error - convert to a float for a calculation?","<python><pandas>","1",""
"14744068","1","","2013-02-07 05:16:07","0","20371","","Prepend a level to a pandas MultiIndex","<python><pandas>","1",""
"14813289","1","","2013-02-11 13:46:22","6","395239","","Keep pandas structure with numpy/scikit functions","<python><pandas><scikit-learn>","2",""
"14824456","1","","2013-02-12 02:23:01","3","1819479","","Edit the width of bars using dataframe.plot() function in matplotlib","<python><matplotlib><pandas><histogram><bar-chart>","1","2"
"14867512","1","","2013-02-14 03:51:21","1","814907","","pandas timeseries use time relative to beginning","<python><pandas>","2","0"
"14898574","1","","2013-02-15 16:03:00","1","359679","","Resample intraday pandas DataFrame without add new days","<python><pandas><time-series>","2",""
"14946494","1","","2013-02-18 22:30:32","0","559827","","How to subtract one dataframe from another?","<pandas>","1","1"
"14948558","1","","2013-02-19 01:56:10","0","559827","","What's the `DataFrameGroupBy`-equivalent of `dict.keys`?","<pandas>","1",""
"14964493","1","","2013-02-19 18:13:30","2","559827","","MultiIndex-based indexing in pandas","<pandas>","1",""
"14968445","1","","2013-02-19 22:07:24","0","2088886","","Pandas : Merge two Dataframes on a column, but keep only data for unlike Columns","<python><pandas>","1",""
"14984667","1","","2013-02-20 16:16:21","1","1843099","","ValueError: Buffer dtype mismatch, expected 'float64_t' but got 'float'","<python><pandas>","2","1"
"14986856","1","","2013-02-20 18:04:59","2","559827","","Selecting from pandas dataframe (or numpy ndarray?) by criterion","<numpy><pandas>","2","1"
"14992644","1","","2013-02-21 00:37:38","0","439383","","Turn Pandas DataFrame of strings into histogram","<python><data><matplotlib><pandas>","2",""
"14999158","1","","2013-02-21 09:52:21","0","1568919","","python pandas (horizontal) concat error with timeseries of the same name","<python><pandas><time-series><concat>","","5"
"15022696","1","","2013-02-22 11:03:55","0","2087850","","Error when applying a function over multiple columns in a pandas dataframe","<python><pandas>","1",""
"15026698","1","","2013-02-22 14:43:51","2","245549","","How to make separator in read_csv more flexible?","<python><csv><data.frame><pandas>","1",""
"15061442","1","","2013-02-25 06:43:21","3","1479269","","Return a boolean DataFrame","<python><pandas><where>","3",""
"15093582","1","","2013-02-26 15:56:55","2","394800","","Pandas install requiring NumPy 1.6.1","<python><numpy><pandas>","1","5"
"15095740","1","","2013-02-26 17:44:14","4","567620","","Cumulative OLS with Python Pandas","<python><optimization><pandas><regression>","1","5"
"15102158","1","","2013-02-27 00:37:52","0","2034536","","Pandas: Why does DataFrame.drop(labels) return a DataFrame with removed label name","<python><pandas>","1","8"
"14178913","1","","2013-01-06 03:12:22","1","1392722","","how to convert dataframe of booleans to dataframe of 1 and np.NaN?","<pandas>","2",""
"14181519","1","","2013-01-06 11:10:06","2","1186611","","Modify nan index in pandas","<python><plot><pandas>","1",""
"14181732","1","","2013-01-06 11:42:34","0","1952633","","Installing Python's Pandas under Mountain Lion via easy_install","<python><gcc><pandas><easy-install>","2","19"
"14184115","1","","2013-01-06 16:25:19","0","1850663","","Pandas DataFrame.apply() and mibian","<python><data.frame><pandas>","1","1"
"14268794","1","","2013-01-10 22:56:37","2","1804537","","refine, average, round data python","<python><numpy><pandas><average>","3",""
"14286807","1","","2013-01-11 21:19:06","2","1851740","","How do I join two dataframes (pandas) with different indices?","<python><pandas>","1","2"
"14334898","1","","2013-01-15 09:45:25","1","1073420","","Maximum number of dependencies in pandas ols?","<python><pandas><linear-regression>","1","0"
"14361634","1","","2013-01-16 15:16:23","0","1613796","","OLS with pandas: datetime index as predictor","<python><datetime><pandas><linear-regression><series>","1",""
"14433039","1","","2013-01-21 05:20:24","1","1072888","","How to get the sub_level index value of Pandas dataframe?","<pandas>","1",""
"14440187","1","","2013-01-21 13:55:46","1","1996758","","rank data over a rolling window in pandas DataFrame","<pandas><time-series><rank>","2",""
"14492898","1","","2013-01-24 02:25:00","4","1569815","","Pandas Inter-row calculations","<pandas>","1","3"
"14507794","1","","2013-01-24 18:03:11","6","1400991","","Python Pandas - How to flatten a hierarchical index in columns","<python><pandas>","3","2"
"14514046","1","","2013-01-25 01:47:05","1","1104232","","Convert csv file to pandas dataframe","<pandas>","2","0"
"14529838","1","","2013-01-25 20:26:45","2","386279","","Apply multiple functions to multiple groupby columns","<python><group-by><aggregate-functions><pandas>","1",""
"14586898","1","","2013-01-29 15:55:01","2","287238","","pandas.DataFrame.load/save between python2 and python3: pickle protocol issues","<python><pandas>","","2"
"14656852","1","","2013-02-01 23:32:46","7","248237","","How to use pandas dataframes and numpy arrays in Rpy2?","<python><numpy><pandas><ipython><rpy2>","3","3"
"14733871","1","","2013-02-06 16:24:31","2","1769851","","Multi Index Sorting in Pandas","<python><sorting><pandas><multi-index>","1",""
"14795787","1","","2013-02-10 07:48:00","0","298782","","Python matplotlib - TypeError: don't know how to convert scalar number to float","<python><matplotlib><pandas>","","4"
"14816384","1","","2013-02-11 16:27:53","1","751572","","Ensure consistent time indexing in statsmodels predict","<python><pandas><time-series><statsmodels>","1","3"
"14821519","1","","2013-02-11 21:51:06","1","2005869","","Handling detection limits in a Series","<pandas>","1",""
"14846147","1","","2013-02-13 03:57:20","2","559827","","How to troubleshoot pandas bug/feature?","<python><pandas>","1",""
"14884686","1","","2013-02-14 21:48:54","1","819544","","creating a pandas dataframe from a database query that uses bind variables","<python><sql><database><oracle><pandas>","1",""
"14948838","1","","2013-02-19 02:31:56","1","218900","","pandas timestamp subtraction","<python><datetime><pandas>","2","1"
"14959722","1","","2013-02-19 14:20:08","1","423805","","Assignment of qcut as new column","<python><pandas>","1",""
"15011593","1","","2013-02-21 20:28:41","0","283649","","Exclude certain levels in pandas generated histogram with by clause","<python><pandas>","","2"
"15034594","1","","2013-02-22 22:56:26","0","287238","","pandas combine multiple dataframes or use as updates","<python><pandas>","1","1"
"15067370","1","","2013-02-25 12:49:35","1","1237998","","Set operations on a series","<python><numpy><pandas>","1","3"
"15070279","1","","2013-02-25 15:20:31","-1","918583","","Speeding up outliers check on a pandas Series","<pandas><outliers>","1",""
"15079118","1","","2013-02-26 00:20:22","1","1064197","","JS dataTables from pandas","<python><datatables><pandas>","1",""
"15115116","1","","2013-02-27 14:52:50","0","245549","","Is it possible to apply user defined functions to series in pandas?","<python><pandas><series><operations>","1","1"
"15123591","1","","2013-02-27 22:19:19","2","1257953","","Selecting different columns in a pandas dataframe","<python><pandas>","1","1"
"15125961","1","","2013-02-28 01:38:30","2","283296","","Start:stop slicing inconsistencies between numpy and Pandas?","<python><numpy><pandas>","3","1"
"14593304","1","","2013-01-29 22:34:51","0","814907","","Colors for pandas timeline graphs with many series","<matplotlib><pandas>","1","2"
"14606663","1","","2013-01-30 14:44:12","0","1300719","","In python, why can't I inherit pandas.Series in a simple manner?","<python><inheritance><pandas><series>","","4"
"14616809","1","","2013-01-31 01:06:01","1","1479269","","DataFrame.to_csv failing","<python><pandas>","4","1"
"14639825","1","","2013-02-01 04:38:00","3","2020442","","protein sequence coding","<python><pandas>","1","2"
"14657241","1","","2013-02-02 00:22:08","2","1467553","","How do I get a list of all the duplicate items using pandas in python?","<python><pandas>","1",""
"14661701","1","","2013-02-02 12:03:46","1","1072888","","How to drop a list of rows from Pandas dataframe?","<python><pandas>","1",""
"14688306","1","","2013-02-04 13:59:18","3","639650","","Adding meta-information/metadata to pandas DataFrame","<python><pandas>","2",""
"14694941","1","","2013-02-04 20:22:25","1","1911092","","subset a date-time df in pandas python","<python><pandas>","1",""
"14696717","1","","2013-02-04 22:15:47","3","1419514","","Missing records using chunksize - Pandas and Google Analytics API integration","<python><google-analytics><pandas><google-analytics-api>","1",""
"14727469","1","","2013-02-06 11:04:30","1","653364","","Pandas read_csv(): keep 0 as 0 (not convert it to NaN)","<python><pandas><nan>","1",""
"14778042","1","","2013-02-08 17:27:14","3","1818608","","Autoincrementing option for Pandas DataFrame index","<python><index><append><row><pandas>","1",""
"14820124","1","","2013-02-11 20:19:21","2","626537","","How to produce this kind of plot with matplotlib","<python><matplotlib><pandas>","1","3"
"14828734","1","","2013-02-12 08:53:05","2","1911866","","How to Apply an equation to a Pandas dataframe ByGroup","<data.frame><pandas>","1","2"
"14835152","1","","2013-02-12 14:46:02","1","437863","","difference between two Pandas DataFrames with multiple incomplete indexes","<pandas>","","6"
"14881885","1","","2013-02-14 18:46:50","1","997406","","Python Pandas read csv file with variable preamble length","<python><pandas>","","3"
"14888473","1","","2013-02-15 04:54:57","2","1569058","","python pandas DataFrame subplot in columns and rows","<python><data.frame><pandas><subplot>","","2"
"14914296","1","","2013-02-16 19:34:25","1","1037869","","Pandas timestamp doesn't play nicely with numpy datetime?","<numpy><python-2.7><pandas>","1",""
"14925992","1","","2013-02-17 20:58:28","0","248237","","How to annotate subplots with ggplot from rpy2?","<r><ggplot2><pandas><rpy2>","1",""
"14945144","1","","2013-02-18 20:57:36","2","2084776","","use pandas to retrieve files over FTP","<ftp><pandas><unzip><gunzip>","1","1"
"14969552","1","","2013-02-19 23:27:18","1","918626","","Error when freezing pandas/NumPy 1.7.0 code with cx_Freeze","<python><numpy><pandas><cx-freeze>","2","3"
"15002085","1","","2013-02-21 12:18:01","2","245549","","How to get values from a ""cell"" of a ""groupby"" object?","<python><group-by><pandas>","1",""
"15011245","1","","2013-02-21 20:07:30","0","283649","","Add title to pandas histogram using ""by"" argument","<python><pandas>","1",""
"15081858","1","","2013-02-26 05:15:44","2","1479269","","Can I use rpy2 to save a pandas dataframe to an .Rdata file?","<python><r><pandas>","2","2"
"15093115","1","","2013-02-26 15:35:58","0","2111827","","Trouble with groupss and aggregation","<pandas>","1","1"
"15105707","1","","2013-02-27 06:38:18","1","2051726","","regression coefficient calculation in python","<python><numpy><pandas><linear-regression>","1","1"
"15112677","1","","2013-02-27 12:55:38","2","1784467","","Finding and deleting repeated data entries with two identical features identified by a third unique feature","<python><pandas>","2","0"
"15121377","1","","2013-02-27 20:08:24","1","1279469","","Should multi-index levels be updated after dropna() called on pandas DataFrame?","<python><pandas><multi-index>","1",""
"15200598","1","","2013-03-04 11:34:38","2","2131221","","partial update to dataframe with Multi-index index with integer labels","<pandas><multi-index>","4","1"
"15226956","1","","2013-03-05 14:56:39","2","2055073","","Add a new column to Pandas DataFrame with coding data from a separate DataFrame without using a Loop?","<python><data.frame><pandas>","2",""
"15231646","1","","2013-03-05 18:44:40","2","1637110","","Using pandas.io.sql.read_frame, can I parse_dates, as in read_csv?","<python><sql><datetime><pandas>","","5"
"14298401","1","","2013-01-12 22:03:47","4","1889456","","SQL like joins in pandas","<python><pandas>","1",""
"14341805","1","","2013-01-15 16:06:47","1","1911092","","Pandas Merge (pd.merge) How to set the index and join","<python><pandas>","2",""
"14395678","1","","2013-01-18 09:16:01","4","1072888","","How to drop extra copy of duplicate index of Pandas Series?","<python><pandas>","2",""
"14405544","1","","2013-01-18 18:45:20","3","1988295","","add a field in pandas dataframe with MultiIndex columns","<python><data.frame><pandas><time-series><multi-index>","3",""
"14432059","1","","2013-01-21 03:21:21","2","899811","","Can we load pandas DataFrame in .NET ironpython?","<ironpython><pandas>","1",""
"14446744","1","","2013-01-21 20:33:03","0","1064197","","How to efficiently handle pandas read_csv with datetime index","<python><pandas>","1","5"
"14509517","1","","2013-01-24 19:49:25","1","687739","","MySQL v. SQLite for Python based financial web app","<python><mysql><sqlite><pandas>","3",""
"14558387","1","","2013-01-28 08:46:30","1","1259621","","how to read from an array without a particular column in python","<python><numpy><python-2.7><pandas><data-analysis>","3","3"
"14631139","1","","2013-01-31 16:59:30","2","1784599","","Pandas Rolling Computations on Sliding Windows (Unevenly spaced)","<pandas>","2",""
"14695637","1","","2013-02-04 21:06:10","1","1467553","","Pandas append data frames, add a field, and then flood the field with a default value?","<python><pandas>","2","2"
"14725068","1","","2013-02-06 08:58:29","1","218900","","Pandas using row labels in boolean indexing","<python><pandas>","1","2"
"14731714","1","","2013-02-06 14:42:12","1","1467553","","Value Error when Slicing in Pandas","<python><pandas>","1","1"
"14747293","1","","2013-02-07 09:05:51","0","1593147","","Pandas resample not adding up","<python><pandas>","1","5"
"14760757","1","","2013-02-07 20:51:01","5","1571826","","Replacing values with groupby means","<python><pandas>","2",""
"14776601","1","","2013-02-08 16:04:59","0","1569815","","Resample Daily OHLCV to Weekly OHLCV","<python-2.7><pandas>","2",""
"14783086","1","","2013-02-08 23:33:23","1","218900","","How to slice based on index without copy/reset_index operations?","<python><pandas>","2",""
"14808945","1","","2013-02-11 09:10:07","0","439693","","check if variable is dataframe","<python><pandas>","2","1"
"14822680","1","","2013-02-11 23:11:37","0","1452849","","convert python dataframe to list","<python><python-3.x><python-2.7><pandas>","2",""
"14822688","1","","2013-02-11 23:12:04","1","128580","","Replace MultiIndex's contents with DataFrame columns","<pandas>","1",""
"14916358","1","","2013-02-16 23:37:04","2","248237","","Reshaping dataframes in pandas based on column labels","<python><numpy><scipy><pandas>","1",""
"14952957","1","","2013-02-19 08:28:05","1","1652054","","How to identify the first occurence of duplicate rows in Python pandas Dataframe","<python-2.7><data.frame><pandas>","2",""
"15005629","1","","2013-02-21 15:11:15","4","2095890","","Calculate pairwise difference from specific columns in a dataframe","<python><indexing><data.frame><pandas>","2","2"
"15045582","1","","2013-02-23 20:56:19","1","248237","","unmelting a pandas dataframe in Python?","<python><numpy><pandas><dataform><dataframes>","1",""
"15077885","1","","2013-02-25 22:39:13","1","2109019","","TypeError when changing an integer data series in pandas","<pandas>","1",""
"15125343","1","","2013-02-28 00:33:33","1","1479269","","How to iterate through two pandas columns","<python><pandas>","3",""
"15125407","1","","2013-02-28 00:40:53","1","248237","","dealing with zero log values in numpy/pandas","<python><numpy><pandas>","1","4"
"15134507","1","","2013-02-28 11:34:50","1","386861","","How to convert TimeSeries object in pandas into integer?","<python><pandas><time-series>","2","1"
"15138973","1","","2013-02-28 15:11:19","1","245549","","How to get the number of the most frequent value in a column?","<pandas><frequency><series>","1","1"
"15143253","1","","2013-02-28 18:45:54","3","200983","","Is there any documentation on the interdependencies between packages in the scipy, numpy, pandas, scikit ecosystem? Python","<python><numpy><scipy><pandas><scikit-learn>","1",""
"15143258","1","","2013-02-28 18:46:04","0","283296","","Matricial (positional) indexing of DataFrames in Pandas","<python><pandas>","2","2"
